"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","rep","corr_first","group_num","group"
"8747",17,212.76,212.77,2,"A plate stained a kitten.","nonsense",3.66928696632,1,"ldrc3_c_199","3","active_ns",FALSE,1,13,"A_control"
"8758",18,223.41,223.43,1,"The lion sniffed at the meat.","sense",4.98009586334,1,"ldrc3_c_199","3","active_s",FALSE,1,13,"A_control"
"8768",19,237.03,237.04,4,"Mud was dressed by air.","nonsense",7.96693992615,1,"ldrc3_c_199","3","passive_ns",FALSE,1,13,"A_control"
"8778",20,248.04,248.05,1,"The father played the movie.","sense",3.20905303955,1,"ldrc3_c_199","3","active_s",FALSE,1,13,"A_control"
"8786",21,258.46,258.47,3,"A hand was licked by a puppy.","sense",4.18652200699,1,"ldrc3_c_199","3","passive_s",FALSE,1,13,"A_control"
"8798",22,274.9,274.9,1,"The worker built the barn.","sense",3.21513605118,1,"ldrc3_c_199","3","active_s",FALSE,1,13,"A_control"
"8808",23,289.51,289.52,4,"The hill was addressed by soap.","nonsense",4.08873510361,1,"ldrc3_c_199","3","passive_ns",FALSE,1,13,"A_control"
"88112",24,303.52,303.53,2,"A ring prepared for a potato.","nonsense",3.83041095734,1,"ldrc3_c_199","3","active_ns",FALSE,1,13,"A_control"
"88210",25,319.75,319.76,1,"The chicken ate some seed.","nonsense",6.62610316277,0,"ldrc3_c_199","3","active_s",FALSE,0,13,"A_control"
"8836",26,329.89,329.9,1,"The sheep escaped from the wolf.","sense",4.36375284195,1,"ldrc3_c_199","3","active_s",FALSE,1,13,"A_control"
"8848",27,343.4,343.42,4,"Dirt was borrowed by the chalk.","nonsense",4.92574715614,1,"ldrc3_c_199","3","passive_ns",FALSE,1,13,"A_control"
"8857",28,353.98,354,2,"The table climbed on a brother.","nonsense",4.7612528801,1,"ldrc3_c_199","3","active_ns",FALSE,1,13,"A_control"
"8868",29,370.82,370.83,3,"A worm was dropped by the bird.","sense",4.92239403725,1,"ldrc3_c_199","3","passive_s",FALSE,1,13,"A_control"
"8878",30,382.44,382.45,4,"The phone was boiled by a rat.","nonsense",8.49637103081,1,"ldrc3_c_199","3","passive_ns",FALSE,1,13,"A_control"
"8886",31,392.48,392.5,2,"The actress chased the sugar.","nonsense",6.8058450222,1,"ldrc3_c_199","3","active_ns",FALSE,1,13,"A_control"
"8897",0,0,0.03,4,"The soup was caught by a ring.","nonsense",2.99688410759,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"8906",1,10.89,10.91,2,"A goat graded the mirror.","nonsense",2.6122610569,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"89111",2,21.08,21.09,3,"The movie was played by dad.","sense",2.94856286049,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"8929",3,36.88,36.9,2,"The barn barked at the driver.","nonsense",2.55198383331,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"8938",4,50.82,50.82,1,"A clown let go of a balloon.","sense",2.72423005104,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"8947",5,61.13,61.15,4,"The boy was owned by a lamp.","nonsense",1.99058198929,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"8957",6,75.94,75.95,3,"The test was read by a teacher.","sense",2.63441705704,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"8967",7,87.72,87.74,3,"Seed was pecked by a hen.","sense",3.96602606773,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"8978",8,99.72,99.73,4,"A table was planted by a kid.","nonsense",2.80098700523,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"8986",9,111.38,111.39,4,"A king was chewed by a tree.","nonsense",2.29575705528,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"8998",10,122.22,122.23,1,"A girl kicked the ball.","sense",1.81777882576,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"9006",11,134.13,134.14,2,"The woman scared the paper.","nonsense",1.82687997818,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"90112",12,146.54,146.55,2,"The flag roared at a flower.","nonsense",2.57134604454,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"90210",13,158.49,158.49,3,"A home was entered by the men.","sense",3.64246082306,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"9038",14,169.83,169.84,1,"The actress watched a show.","sense",2.56694412231,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"9044",15,179.98,179.99,1,"A cousin wanted a pillow.","sense",3.34425497055,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"9056",16,190.27,190.28,2,"The banana lost the worm.","nonsense",2.62225008011,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"9065",17,200.64,200.65,3,"The car was chased by a dog.","sense",2.41787409782,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"9076",18,215.75,215.75,1,"The mother carried a cake.","sense",2.60719180107,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"9086",19,225.84,225.85,3,"A rope was pulled by the man.","sense",3.10563707352,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"9096",20,235.87,235.89,1,"A raccoon scratched at the box.","sense",1.92106389999,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"91010",21,247.77,247.78,2,"The sock listened to the pig.","nonsense",2.19076609612,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"91112",22,257.97,257.99,3,"The fish was eaten by a bear.","sense",1.52933382988,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"91211",23,268.09,268.1,3,"A song was sung by the cowboy.","sense",2.7416100502,1,"ldrc3_c_203","1","passive_s",FALSE,1,13,"A_control"
"9138",24,280.16,280.17,1,"The baker rolled the dough.","sense",2.94432711601,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"9145",25,296.87,296.88,4,"The door was eaten by a pot.","nonsense",2.31542992592,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"9168",26,312.85,312.86,2,"A boat raced in the library.","nonsense",5.0814139843,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"9176",27,330.61,330.63,4,"Pizza was used by a book.","nonsense",2.834856987,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"9188",28,343.48,343.49,1,"A father cooked the eggs.","sense",2.71402692795,1,"ldrc3_c_203","1","active_s",FALSE,1,13,"A_control"
"9197",29,360.32,360.34,4,"A horse was peeled by salt.","nonsense",2.27488708496,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"9206",30,370.6,370.61,2,"The key opened the carrot.","nonsense",2.02880787849,1,"ldrc3_c_203","1","active_ns",FALSE,1,13,"A_control"
"92112",31,381.02,381.03,4,"A chicken was asked by a bell.","nonsense",2.0124540329,1,"ldrc3_c_203","1","passive_ns",FALSE,1,13,"A_control"
"92210",0,0,0.03,1,"A cowgirl caught a snake.","sense",1.92472982407,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9235",1,10.16,10.18,2,"A piano planted a brother.","nonsense",2.3325510025,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9247",2,25.97,25.99,3,"The bib was worn by a baby.","sense",2.52932906151,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9258",3,40.97,40.98,3,"A box was cut by the worker.","sense",1.75467896461,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9267",4,53.69,53.7,2,"The apple watched a king.","nonsense",2.3781940937,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9277",5,64.57,64.59,3,"A dime was found by the kid.","sense",3.11997509003,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9286",6,75.24,75.25,4,"Seed was raised by the rug.","nonsense",2.46052694321,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9298",7,86.91,86.92,1,"The doctor used the phone.","sense",1.96680307388,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9306",8,103.03,103.04,2,"The chalk wanted a child.","nonsense",3.20802617073,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"93111",9,118.89,118.9,4,"A man was scored by wind.","nonsense",2.99647498131,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9329",10,128.92,128.94,1,"The dog chased the car.","sense",1.03155493736,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9337",11,141.14,141.15,3,"The ball was kicked by a girl.","sense",1.5153439045,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9346",12,151.22,151.24,3,"The egg was laid by the duck.","sense",3.09673881531,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9358",13,161.68,161.7,4,"A hand was built by the ant.","nonsense",3.03400993347,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9367",14,172.84,172.85,2,"The bread heard a camel.","nonsense",2.74561190605,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9378",15,183.02,183.03,3,"Cheese was chewed by a rat.","sense",2.1183590889,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9386",16,195.2,195.21,4,"A couch was saved by a plum.","nonsense",3.71005892754,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9398",17,212.76,212.77,2,"A pillow scratched the fish.","nonsense",2.13871908188,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9406",18,223.41,223.43,1,"A turtle crawled to the water.","sense",1.97166895866,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"94112",19,237.03,237.04,4,"The dragon was won by clay.","nonsense",2.66501808167,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9428",20,248.04,248.05,1,"The monkey climbed a tree.","sense",1.83316779137,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9438",21,258.46,258.47,3,"A broom was sold by a farmer.","sense",2.32803702354,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9445",22,274.9,274.9,1,"The rabbit jumped in the grass.","sense",1.98880696297,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9456",23,289.51,289.51,4,"A flower was milked by a bear.","nonsense",1.68913507462,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9475",24,303.52,303.53,2,"A chicken shopped at a movie.","nonsense",2.20784187317,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9487",25,319.75,319.76,1,"The actor pulled on a rope.","sense",1.98170113564,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9495",26,329.89,329.9,1,"A teacher graded a paper.","sense",2.64894795418,1,"ldrc3_c_203","2","active_s",FALSE,1,13,"A_control"
"9507",27,343.4,343.41,4,"The pig was hugged by a joke.","nonsense",2.40752696991,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"95110",28,353.98,354,2,"A present picked the raccoon.","nonsense",5.04564380646,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9528",29,370.82,370.83,3,"A cake was baked by mom.","sense",1.7577791214,1,"ldrc3_c_203","2","passive_s",FALSE,1,13,"A_control"
"9536",30,382.44,382.45,4,"The bug was cooked by a key.","nonsense",2.34584116936,1,"ldrc3_c_203","2","passive_ns",FALSE,1,13,"A_control"
"9545",31,392.48,392.5,2,"The bucket told a horse.","nonsense",2.35028004646,1,"ldrc3_c_203","2","active_ns",FALSE,1,13,"A_control"
"9557",0,0,0.03,1,"A cowgirl caught a snake.","sense",1.27882790565,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"9566",1,10.16,10.18,2,"A piano planted a brother.","nonsense",1.34992694855,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9578",2,25.97,25.99,3,"The bib was worn by a baby.","sense",1.43648719788,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"9585",3,40.97,40.98,3,"A box was cut by the worker.","sense",2.21164989471,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"9597",4,53.69,53.7,2,"The apple watched a king.","nonsense",1.83271694183,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9607",5,64.57,64.59,3,"A dime was found by the kid.","sense",1.46056485176,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"96112",6,75.24,75.25,4,"Seed was raised by the rug.","nonsense",2.56394386292,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"96210",7,86.91,86.92,1,"The doctor used the phone.","nonsense",1.42884111404,2,"ldrc3_c_203","3","active_s",FALSE,0,13,"A_control"
"9666",8,103.03,103.04,2,"The chalk wanted a child.","nonsense",1.4193239212,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9677",9,118.89,118.9,4,"A man was scored by wind.","nonsense",2.03890585899,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"9687",10,128.92,128.94,1,"The dog chased the car.","sense",1.31726002693,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"9696",11,141.14,141.15,3,"The ball was kicked by a girl.","sense",2.01028394699,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"9708",12,151.22,151.24,3,"The egg was laid by the duck.","sense",2.02556991577,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"97111",13,161.68,161.7,4,"A hand was built by the ant.","nonsense",1.46786689758,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"97210",14,172.84,172.85,2,"The bread heard a camel.","nonsense",3.20854902267,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9737",15,183.02,183.03,3,"Cheese was chewed by a rat.","sense",1.06359291077,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"9748",16,195.2,195.21,4,"A couch was saved by a plum.","nonsense",1.91483211517,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"9757",17,212.76,212.77,2,"A pillow scratched the fish.","nonsense",1.07027602196,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9768",18,223.41,223.42,1,"A turtle crawled to the water.","sense",1.42546200752,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"9777",19,237.03,237.04,4,"The dragon was won by clay.","nonsense",1.72631692886,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"9788",20,248.04,248.05,1,"The monkey climbed a tree.","sense",1.42821598053,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"9797",21,258.46,258.47,3,"A broom was sold by a farmer.","sense",2.25360989571,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"9808",22,274.9,274.91,1,"The rabbit jumped in the grass.","sense",1.338960886,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"98111",23,289.51,289.52,4,"A flower was milked by a bear.","nonsense",1.38872504234,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"98210",24,303.52,303.53,2,"A chicken shopped at a movie.","nonsense",2.36780595779,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9837",25,319.75,319.76,1,"The actor pulled on a rope.","sense",2.09607219696,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"9847",26,329.89,329.9,1,"A teacher graded a paper.","sense",1.53550291061,1,"ldrc3_c_203","3","active_s",FALSE,1,13,"A_control"
"9856",27,343.4,343.41,4,"The pig was hugged by a joke.","nonsense",1.40365386009,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"9868",28,353.98,354,2,"A present picked the raccoon.","nonsense",1.76063084602,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9877",29,370.82,370.83,3,"A cake was baked by mom.","sense",1.21702098846,1,"ldrc3_c_203","3","passive_s",FALSE,1,13,"A_control"
"9888",30,382.44,382.45,4,"The bug was cooked by a key.","nonsense",2.17050099373,1,"ldrc3_c_203","3","passive_ns",FALSE,1,13,"A_control"
"9897",31,392.48,392.5,2,"The bucket told a horse.","nonsense",1.52485895157,1,"ldrc3_c_203","3","active_ns",FALSE,1,13,"A_control"
"9908",0,0,0.03,1,"A cousin wanted a pillow.","sense",2.24035000801,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"9936",1,10.16,10.18,2,"The woman scared the paper.","nonsense",2.44166302681,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"9956",2,25.97,25.99,3,"A home was entered by the men.","nonsense",6.34920716286,0,"ldrc3_c_221","1","passive_s",FALSE,0,13,"A_control"
"9976",3,40.97,40.98,3,"The fish was eaten by a bear.","sense",2.8418109417,1,"ldrc3_c_221","1","passive_s",FALSE,1,13,"A_control"
"9996",4,53.69,53.7,2,"The barn barked at the driver.","nonsense",4.34324193001,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"100110",5,64.57,64.59,3,"A song was sung by the cowboy.","sense",3.62078690529,1,"ldrc3_c_221","1","passive_s",FALSE,1,13,"A_control"
"10036",6,75.24,75.25,4,"A chicken was asked by a bell.","nonsense",3.44647693634,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10056",7,86.91,86.92,1,"The actress watched a show.","sense",2.37044382095,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"10065",8,103.03,103.04,2,"The key opened the carrot.","nonsense",3.59600281715,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"10075",9,118.89,118.9,4,"Pizza was used by a book.","nonsense",6.06339406967,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10086",10,128.92,128.94,1,"A raccoon scratched at the box.","sense",3.48245787621,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"10096",11,141.14,141.15,3,"The car was chased by a dog.","nonsense",6.12137508392,0,"ldrc3_c_221","1","passive_s",FALSE,0,13,"A_control"
"101010",12,151.22,151.24,3,"A rope was pulled by the man.","sense",3.16066002846,1,"ldrc3_c_221","1","passive_s",FALSE,1,13,"A_control"
"101111",13,161.68,161.7,4,"A horse was peeled by salt.","nonsense",3.88514995575,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"101210",14,172.84,172.85,2,"A boat raced in the library.","nonsense",3.50773286819,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"10139",15,183.02,183.03,3,"The movie was played by dad.","sense",2.67932891846,1,"ldrc3_c_221","1","passive_s",FALSE,1,13,"A_control"
"10145",16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",4.25634407997,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10156",17,212.76,212.77,2,"The sock listened to the pig.","nonsense",4.04555392265,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"10165",18,223.41,223.43,1,"A clown let go of a balloon.","sense",4.82651495934,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"10176",19,237.03,237.04,4,"The boy was owned by a lamp.","nonsense",3.20582985878,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10185",20,248.04,248.05,1,"A father cooked the eggs.","sense",3.540391922,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"10194",21,258.46,258.47,3,"The test was read by a teacher.","sense",4.72382688522,1,"ldrc3_c_221","1","passive_s",FALSE,1,13,"A_control"
"10206",22,274.9,274.91,1,"The mother carried a cake.","sense",2.3516960144,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"102110",23,289.51,289.51,4,"A table was planted by a kid.","nonsense",5.48540401459,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10226",24,303.52,303.53,2,"The flag roared at a flower.","nonsense",2.96154093742,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"10236",25,319.75,319.76,1,"A girl kicked the ball.","sense",2.33975291252,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"10245",26,329.89,329.9,1,"The baker rolled the dough.","sense",2.91595816612,1,"ldrc3_c_221","1","active_s",FALSE,1,13,"A_control"
"10256",27,343.4,343.41,4,"The door was eaten by a pot.","nonsense",5.88842701912,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10264",28,353.98,354,2,"A goat graded the mirror.","nonsense",5.02869081497,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"10275",29,370.82,370.83,3,"Seed was pecked by a hen.","sense",6.18572020531,1,"ldrc3_c_221","1","passive_s",FALSE,1,13,"A_control"
"10287",30,382.44,382.45,4,"A king was chewed by a tree.","nonsense",4.34477686882,1,"ldrc3_c_221","1","passive_ns",FALSE,1,13,"A_control"
"10295",31,392.48,392.5,2,"The banana lost the worm.","nonsense",3.89400601387,1,"ldrc3_c_221","1","active_ns",FALSE,1,13,"A_control"
"10307",0,0,0.03,4,"Pasta was waved by a fish.","nonsense",3.20388197899,1,"ldrc3_c_221","2","passive_ns",FALSE,1,13,"A_control"
"103110",1,10.89,10.9,2,"A joke hugged the dragon.","nonsense",2.94366502762,1,"ldrc3_c_221","2","active_ns",FALSE,1,13,"A_control"
"10328",2,21.08,21.09,3,"A phone was used by a doctor.","sense",4.01497101784,1,"ldrc3_c_221","2","passive_s",FALSE,1,13,"A_control"
"10335",3,36.88,36.9,2,"The ear dressed a student.","nonsense",3.78196692467,1,"ldrc3_c_221","2","active_ns",FALSE,1,13,"A_control"
"10346",4,50.82,50.83,1,"A fly entered the house.","sense",3.19529700279,1,"ldrc3_c_221","2","active_s",FALSE,1,13,"A_control"
"10356",5,61.13,61.13,4,"A cup was cut by the pillow.","nonsense",3.64705991745,1,"ldrc3_c_221","2","passive_ns",FALSE,1,13,"A_control"
